OTUId	taxonomy	Taxon	Taxon.Level	Trophic.Mode	Guild	Confidence.Ranking	Growth.Morphology	Trait	Notes	Citation.Source
ITSall_OTUa_7884	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUa_7922	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUa_7939	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUa_8064	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__unclassified_Helotiales;g__unclassified_Helotiales;s__Helotiales_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUa_8073	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__unclassified_Leotiomycetes;f__unclassified_Leotiomycetes;g__unclassified_Leotiomycetes;s__Leotiomycetes_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUa_8173	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUa_8225	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__unclassified_Dothideomycetes;f__unclassified_Dothideomycetes;g__unclassified_Dothideomycetes;s__Dothideomycetes_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUa_8237	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUa_8394	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUa_8466	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUa_8501	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUa_8520	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUa_857	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__unclassified_Chaetothyriales;g__unclassified_Chaetothyriales;s__Chaetothyriales_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUa_8579	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUa_8644	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__unclassified_Glomerellales;g__unclassified_Glomerellales;s__Glomerellales_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUa_8765	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__unclassified_Dothideomycetes;f__unclassified_Dothideomycetes;g__unclassified_Dothideomycetes;s__Dothideomycetes_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUa_8953	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUa_9	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUa_9166	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUa_9217	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUa_9254	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__unclassified_Dothideomycetes;f__unclassified_Dothideomycetes;g__unclassified_Dothideomycetes;s__Dothideomycetes_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUa_9271	k__Fungi;p__Ascomycota;c__unclassified_Ascomycota;o__unclassified_Ascomycota;f__unclassified_Ascomycota;g__unclassified_Ascomycota;s__Ascomycota_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUa_9503	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUa_9512	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUa_952	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUa_960	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Chaetothyriales_fam_Incertae_sedis;g__Phaeoannellomyces;s__Phaeoannellomyces_elegans;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUa_961	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Piskurozymaceae;g__Solicoccozyma;s__Solicoccozyma_terrea;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUa_9643	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUa_995	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUa_9969	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Naganishia;s__Naganishia_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUa_9971	k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiomycetes_ord_Incertae_sedis;f__Microsporomycetaceae;g__Microsporomyces;s__Microsporomyces_orientalis;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUa_9973	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUb_1268	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUb_1274	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUb_1395	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUb_1746	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__unclassified_Helotiales;g__unclassified_Helotiales;s__Helotiales_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUb_1838	k__Fungi;p__Basidiomycota;c__unclassified_Basidiomycota;o__unclassified_Basidiomycota;f__unclassified_Basidiomycota;g__unclassified_Basidiomycota;s__Basidiomycota_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUb_1869	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUb_1880	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUb_2339	k__Fungi;p__Chytridiomycota;c__unclassified_Chytridiomycota;o__unclassified_Chytridiomycota;f__unclassified_Chytridiomycota;g__unclassified_Chytridiomycota;s__Chytridiomycota_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUb_260	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__unclassified_Sordariomycetes;f__unclassified_Sordariomycetes;g__unclassified_Sordariomycetes;s__Sordariomycetes_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUb_2712	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__unclassified_Leotiomycetes;f__unclassified_Leotiomycetes;g__unclassified_Leotiomycetes;s__Leotiomycetes_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUb_2787	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unclassified_Pleosporales;g__unclassified_Pleosporales;s__Pleosporales_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUb_2814	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUb_2957	k__Fungi;p__Ascomycota;c__unclassified_Ascomycota;o__unclassified_Ascomycota;f__unclassified_Ascomycota;g__unclassified_Ascomycota;s__Ascomycota_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUb_3070	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUb_36	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__unclassified_Agaricales;g__unclassified_Agaricales;s__Agaricales_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUb_4098	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__unclassified_Helotiales;g__unclassified_Helotiales;s__Helotiales_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUb_4105	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__unclassified_Chaetothyriales;g__unclassified_Chaetothyriales;s__Chaetothyriales_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUb_4118	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUb_4148	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__unclassified_Tremellomycetes;f__unclassified_Tremellomycetes;g__unclassified_Tremellomycetes;s__Tremellomycetes_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUb_439	k__Fungi;p__Ascomycota;c__unclassified_Ascomycota;o__unclassified_Ascomycota;f__unclassified_Ascomycota;g__unclassified_Ascomycota;s__Ascomycota_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUb_4460	k__Fungi;p__Ascomycota;c__unclassified_Ascomycota;o__unclassified_Ascomycota;f__unclassified_Ascomycota;g__unclassified_Ascomycota;s__Pezizomycotina;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUb_4508	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__unclassified_Helotiales;g__unclassified_Helotiales;s__Helotiales_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUb_4581	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__unclassified_Helotiales;g__unclassified_Helotiales;s__Helotiales_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUb_463	k__Fungi;p__Chytridiomycota;c__Rhizophydiomycetes;o__Rhizophydiales;f__Rhizophydiales_fam_Incertae_sedis;g__Operculomyces;s__Operculomyces_laminatus;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUb_4925	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUb_4973	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__unclassified_Dothideomycetes;f__unclassified_Dothideomycetes;g__unclassified_Dothideomycetes;s__Dothideomycetes_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUb_4984	k__Fungi;p__Ascomycota;c__unclassified_Ascomycota;o__unclassified_Ascomycota;f__unclassified_Ascomycota;g__unclassified_Ascomycota;s__Ascomycota_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUb_5420	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__unclassified_Agaricomycetes;f__unclassified_Agaricomycetes;g__unclassified_Agaricomycetes;s__Agaricomycetes_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUb_5536	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUb_5554	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Holtermanniales;f__Holtermanniales_fam_Incertae_sedis;g__Holtermanniella;s__Holtermanniella_wattica;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUb_5900	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUb_5944	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUb_6395	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUb_6417	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUb_6497	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUb_7231	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__unclassified_Chaetothyriales;g__unclassified_Chaetothyriales;s__Chaetothyriales_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUb_7256	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUb_7311	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUb_7390	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUb_7439	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUb_7539	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUb_7683	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__unclassified_Helotiales;g__unclassified_Helotiales;s__Helotiales_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUb_7790	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUb_7855	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUb_7930	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUb_8000	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUb_8091	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUb_8094	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__unclassified_Polyporales;g__unclassified_Polyporales;s__Polyporales_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUb_8144	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariales_fam_Incertae_sedis;g__Pseudophloeospora;s__Pseudophloeospora_eucalyptorum;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUb_8267	k__Fungi;p__Ascomycota;c__unclassified_Ascomycota;o__unclassified_Ascomycota;f__unclassified_Ascomycota;g__unclassified_Ascomycota;s__Ascomycota_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUb_8273	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__unclassified_Botryosphaeriales;g__unclassified_Botryosphaeriales;s__Botryosphaeriales_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUb_8724	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUc_107	k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiomycetes_ord_Incertae_sedis;f__Symmetrosporaceae;g__Symmetrospora;s__Symmetrospora_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUc_1088	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUc_13	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUc_1319	k__Fungi;p__Chytridiomycota;c__unclassified_Chytridiomycota;o__unclassified_Chytridiomycota;f__unclassified_Chytridiomycota;g__unclassified_Chytridiomycota;s__Chytridiomycota_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUc_1368	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUc_146	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUc_1528	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUc_1699	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__unclassified_Eurotiomycetes;f__unclassified_Eurotiomycetes;g__unclassified_Eurotiomycetes;s__Eurotiomycetes_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUc_1854	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUc_2044	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__unclassified_Helotiales;g__unclassified_Helotiales;s__Helotiales_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUc_2088	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__unclassified_Capnodiales;g__unclassified_Capnodiales;s__Capnodiales_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUc_21	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__unclassified_Pezizales;g__unclassified_Pezizales;s__Pezizales_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUc_2271	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__unclassified_Pezizales;g__unclassified_Pezizales;s__Pezizales_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUc_243	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__unclassified_Helotiales;g__unclassified_Helotiales;s__Helotiales_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUc_246	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUc_256	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUc_257	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__unclassified_Pezizomycetes;f__unclassified_Pezizomycetes;g__unclassified_Pezizomycetes;s__Pezizomycetes_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUc_2872	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUc_2952	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Microbotryomycetes_ord_Incertae_sedis;f__Chrysozymaceae;g__Sampaiozyma;s__Sampaiozyma_vanillica;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUc_302	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__unclassified_Dothideomycetes;f__unclassified_Dothideomycetes;g__unclassified_Dothideomycetes;s__Dothideomycetes_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUc_354	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUc_416	k__Fungi;p__Ascomycota;c__unclassified_Ascomycota;o__unclassified_Ascomycota;f__unclassified_Ascomycota;g__unclassified_Ascomycota;s__Ascomycota_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUc_566	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUc_967	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUd_1002	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__unclassified_Agaricomycetes;f__unclassified_Agaricomycetes;g__unclassified_Agaricomycetes;s__Agaricomycetes_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUd_101	k__Fungi;p__Ascomycota;c__unclassified_Ascomycota;o__unclassified_Ascomycota;f__unclassified_Ascomycota;g__unclassified_Ascomycota;s__Ascomycota_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUd_1018	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Kriegeriales;f__Kriegeriaceae;g__Phenoliferia;s__Phenoliferia_glacialis;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUd_1030	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUd_1033	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__unclassified_Helotiales;g__unclassified_Helotiales;s__Helotiales_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUd_1051	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUd_107	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUd_1081	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUd_1098	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__unclassified_Agaricomycetes;f__unclassified_Agaricomycetes;g__unclassified_Agaricomycetes;s__Agaricomycetes_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUd_1099	k__Fungi;p__Ascomycota;c__unclassified_Ascomycota;o__unclassified_Ascomycota;f__unclassified_Ascomycota;g__unclassified_Ascomycota;s__Ascomycota_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUd_1106	k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__unclassified_Orbiliomycetes;f__unclassified_Orbiliomycetes;g__unclassified_Orbiliomycetes;s__Orbiliomycetes_sp;	-	-	-	-	-	-	-	Unassigned	-
ITSall_OTUd_1127	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	-	-	-	-	-	-	-	Unassigned	-
