qseqid	sseqid	evalue	bitscore	length	nident	mismatch	gapopen	slength	taxonomy	kingdom	phylum	class	order	family	genus	species	qlength	identity	coverage
ITSall_OTUd_6461	undefined_KX221873	1.79e-28	129	116	102	8	5	486	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	Fungi	NA	NA	NA	NA	NA	NA	422	0.879310344827586	0.274881516587678
ITSall_OTUd_6463	undefined_KJ828671	1.58e-64	248	271	225	33	10	303	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__unclassified_Lecanoromycetes;f__unclassified_Lecanoromycetes;g__unclassified_Lecanoromycetes;s__Ostropomycetidae;	Fungi	Ascomycota	Lecanoromycetes	NA	NA	NA	Ostropomycetidae	264	0.830258302583026	1.02651515151515
ITSall_OTUd_6464	SH017200.07FU_KC222763	5.67e-108	392	258	244	11	3	595	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__unclassified_Herpotrichiellaceae;s__Herpotrichiellaceae_sp;	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	NA	NA	255	0.945736434108527	1.01176470588235
ITSall_OTUd_6465	undefined_KP897392	2.82e-55	217	283	222	37	9	341	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	Fungi	NA	NA	NA	NA	NA	NA	276	0.784452296819788	1.02536231884058
ITSall_OTUd_6466	undefined_KX195696	1.45e-66	255	368	283	53	12	409	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	Fungi	NA	NA	NA	NA	NA	NA	348	0.769021739130435	1.05747126436782
ITSall_OTUd_6467	undefined_KT244946	5.23e-33	143	282	207	41	13	275	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	Fungi	NA	NA	NA	NA	NA	NA	282	0.734042553191489	1
ITSall_OTUd_6468	undefined_KX116021	9.08e-74	279	257	219	19	7	292	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Teratosphaeriaceae;g__unclassified_Teratosphaeriaceae;s__Teratosphaeriaceae_sp;	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Teratosphaeriaceae	NA	NA	257	0.852140077821012	1
ITSall_OTUd_6470	SH009575.07FU_KC222765	1.75e-108	394	274	254	16	3	631	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__unclassified_Chaetothyriales;g__unclassified_Chaetothyriales;s__Chaetothyriales_sp;	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	NA	NA	NA	272	0.927007299270073	1.00735294117647
ITSall_OTUd_6471	undefined_KM493777	1.18e-124	448	359	321	24	9	357	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	Fungi	NA	NA	NA	NA	NA	NA	347	0.894150417827298	1.03458213256484
ITSall_OTUd_6472	undefined_KX195093	4.02e-116	419	254	246	6	1	307	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	Fungi	NA	NA	NA	NA	NA	NA	252	0.968503937007874	1.00793650793651
ITSall_OTUd_6473	undefined_KM494059	1.05e-30	136	378	262	66	15	335	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	Fungi	NA	NA	NA	NA	NA	NA	371	0.693121693121693	1.0188679245283
ITSall_OTUd_6474	undefined_KM494484	3.33e-118	426	305	277	11	3	290	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	Fungi	NA	NA	NA	NA	NA	NA	303	0.908196721311475	1.00660066006601
ITSall_OTUd_6475	undefined_KX194736	1.13e-48	196	340	257	46	17	365	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	Fungi	NA	NA	NA	NA	NA	NA	331	0.755882352941176	1.02719033232628
ITSall_OTUd_6476	undefined_KX195981	2.82e-118	426	251	245	6	0	294	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	Fungi	NA	NA	NA	NA	NA	NA	261	0.97609561752988	0.961685823754789
ITSall_OTUd_6477	SH630291.07FU_KX099689	4.3e-122	439	251	248	3	0	566	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Sporocadaceae;g__Seiridium;s__Seiridium_ceratosporum;	Fungi	Ascomycota	Sordariomycetes	Xylariales	Sporocadaceae	Seiridium	Seiridium_ceratosporum	252	0.98804780876494	0.996031746031746
ITSall_OTUd_6478	SH496791.07FU_KM216380	6.58e-101	369	234	224	5	3	455	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Teratosphaeriaceae;g__unclassified_Teratosphaeriaceae;s__Teratosphaeriaceae_sp;	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Teratosphaeriaceae	NA	NA	259	0.957264957264957	0.903474903474903
ITSall_OTUd_6479	SH213277.07FU_EF635698	4.35e-97	356	273	247	18	6	560	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__unclassified_Herpotrichiellaceae;s__Herpotrichiellaceae_sp;	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	NA	NA	270	0.904761904761905	1.01111111111111
ITSall_OTUd_648	SH174654.07FU_KJ859121	2.11e-152	540	306	304	1	1	712	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Agaricus;s__Agaricus_sp;	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	NA	305	0.993464052287582	1.00327868852459
ITSall_OTUd_6481	SH205318.07FU_FR681903	1.5e-102	374	254	237	15	2	553	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariales_fam_Incertae_sedis;g__Asteromella;s__Asteromella_pistaciarum;	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariales_fam_Incertae_sedis	Asteromella	Asteromella_pistaciarum	252	0.933070866141732	1.00793650793651
ITSall_OTUd_6482	undefined_KM493040	5.25e-128	459	286	275	9	2	286	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	Fungi	NA	NA	NA	NA	NA	NA	284	0.961538461538462	1.00704225352113
ITSall_OTUd_6483	SH031170.07FU_HQ607847	6.47e-76	286	285	239	29	8	740	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Sympoventuriaceae;g__Scolecobasidium;s__Scolecobasidium_sp;	Fungi	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	Scolecobasidium	NA	270	0.83859649122807	1.05555555555556
ITSall_OTUd_6484	undefined_KM494484	3.11e-118	426	292	272	11	4	290	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	Fungi	NA	NA	NA	NA	NA	NA	285	0.931506849315068	1.02456140350877
ITSall_OTUd_6485	SH523445.07FU_AB986334	4.33e-116	419	267	254	12	1	690	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Cladophialophora;s__Cladophialophora_sp;	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	NA	269	0.951310861423221	0.992565055762082
ITSall_OTUd_6486	SH195492.07FU_KX908623	8.86e-112	405	253	243	8	2	1107	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__unclassified_Eurotiomycetes;f__unclassified_Eurotiomycetes;g__unclassified_Eurotiomycetes;s__Eurotiomycetes_sp;	Fungi	Ascomycota	Eurotiomycetes	NA	NA	NA	NA	252	0.960474308300395	1.00396825396825
ITSall_OTUd_6487	undefined_KJ827824	2.05e-44	181	280	212	42	9	294	k__Fungi;p__Ascomycota;c__unclassified_Ascomycota;o__unclassified_Ascomycota;f__unclassified_Ascomycota;g__unclassified_Ascomycota;s__Ascomycota_sp;	Fungi	Ascomycota	NA	NA	NA	NA	NA	278	0.757142857142857	1.00719424460432
ITSall_OTUd_6488	SH020667.07FU_AJ244240	4.84e-109	396	219	219	0	0	462	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Capnodiaceae;g__Capnodium;s__Capnodium_citri;	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Capnodiaceae	Capnodium	Capnodium_citri	264	1	0.829545454545455
ITSall_OTUd_6489	undefined_KJ827265	2.12e-94	347	261	235	18	3	286	k__Fungi;p__Ascomycota;c__unclassified_Ascomycota;o__unclassified_Ascomycota;f__unclassified_Ascomycota;g__unclassified_Ascomycota;s__Ascomycota_sp;	Fungi	Ascomycota	NA	NA	NA	NA	NA	256	0.900383141762452	1.01953125
ITSall_OTUd_649	undefined_KX194339	3.72e-105	383	317	278	33	4	366	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	Fungi	NA	NA	NA	NA	NA	NA	315	0.876971608832808	1.00634920634921
ITSall_OTUd_6490	undefined_KX147891	6.77e-63	242	272	219	34	6	546	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	Fungi	NA	NA	NA	NA	NA	NA	265	0.805147058823529	1.02641509433962
ITSall_OTUd_6491	undefined_KM494484	1.1e-117	425	292	272	14	4	290	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	Fungi	NA	NA	NA	NA	NA	NA	288	0.931506849315068	1.01388888888889
ITSall_OTUd_6492	SH220815.07FU_KM519221	1.49e-134	480	266	266	0	0	1011	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__unclassified_Sordariomycetes;f__unclassified_Sordariomycetes;g__unclassified_Sordariomycetes;s__Sordariomycetes_sp;	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA	266	1	1
ITSall_OTUd_6493	SH196482.07FU_HQ845747	9.13e-131	468	259	259	0	0	529	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__unclassified_Helotiales;g__unclassified_Helotiales;s__Helotiales_sp;	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	NA	NA	259	1	1
ITSall_OTUd_65	SH629034.07FU_KX908741	5.41e-83	309	266	233	23	7	1037	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	Fungi	NA	NA	NA	NA	NA	NA	259	0.87593984962406	1.02702702702703
ITSall_OTUd_650	SH184519.07FU_KM576667	8.08e-158	558	312	311	1	0	637	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__Tomentella_sp;	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	NA	312	0.996794871794872	1
ITSall_OTUd_6510	SH631280.07FU_KX133005	6.64e-101	369	253	235	16	2	796	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Lecanorales;f__Lecanoraceae;g__Lecanora;s__Lecanora_sp;	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Lecanora	NA	261	0.928853754940711	0.969348659003831
ITSall_OTUd_6511	SH523846.07FU_KU601591	2.26e-100	367	257	236	19	1	1536	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Teichosporaceae;g__Teichospora;s__Teichospora_trabicola;	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Teichosporaceae	Teichospora	Teichospora_trabicola	255	0.918287937743191	1.0078431372549
ITSall_OTUd_6512	SH016862.07FU_KC965356	1.31e-84	315	267	233	29	4	1118	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__unclassified_Capnodiales;g__unclassified_Capnodiales;s__Capnodiales_sp;	Fungi	Ascomycota	Dothideomycetes	Capnodiales	NA	NA	NA	265	0.872659176029963	1.00754716981132
ITSall_OTUd_6513	SH640065.07FU_KY173452	2.89e-124	446	252	250	2	0	559	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Saccharataceae;g__Saccharata;s__Saccharata_sp;	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Saccharataceae	Saccharata	NA	252	0.992063492063492	1
ITSall_OTUd_6516	undefined_KT245048	7.16e-69	262	269	224	37	6	275	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	Fungi	NA	NA	NA	NA	NA	NA	263	0.83271375464684	1.02281368821293
ITSall_OTUd_6517	undefined_KJ827319	9.4e-74	279	271	227	33	5	274	k__Fungi;p__Ascomycota;c__unclassified_Ascomycota;o__unclassified_Ascomycota;f__unclassified_Ascomycota;g__unclassified_Ascomycota;s__Ascomycota_sp;	Fungi	Ascomycota	NA	NA	NA	NA	NA	265	0.837638376383764	1.02264150943396
ITSall_OTUd_6518	SH012142.07FU_LN714003	2.07e-88	327	271	238	23	5	544	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Neodevriesiaceae;g__unclassified_Neodevriesiaceae;s__Neodevriesiaceae_sp;	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Neodevriesiaceae	NA	NA	265	0.878228782287823	1.02264150943396
ITSall_OTUd_6519	undefined_KX147768	3.01e-105	383	253	238	12	2	502	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	Fungi	NA	NA	NA	NA	NA	NA	261	0.940711462450593	0.969348659003831
ITSall_OTUd_6520	undefined_KU064034	2.06e-88	327	273	241	20	7	281	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	Fungi	NA	NA	NA	NA	NA	NA	264	0.882783882783883	1.03409090909091
ITSall_OTUd_6522	SH206393.07FU_KT264522	1.93e-101	370	264	241	16	2	587	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__unclassified_Dothideomycetes;f__unclassified_Dothideomycetes;g__unclassified_Dothideomycetes;s__Dothideomycetes_sp;	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA	264	0.912878787878788	1
ITSall_OTUd_6524	undefined_KX195699	6.78e-107	389	252	239	7	3	301	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	Fungi	NA	NA	NA	NA	NA	NA	251	0.948412698412698	1.00398406374502
ITSall_OTUd_6525	undefined_KY103118	1.21e-79	298	315	260	29	10	626	k__Fungi;p__Basidiomycota;c__Agaricostilbomycetes;o__Agaricostilbales;f__Chionosphaeraceae;g__Cystobasidiopsis;s__Cystobasidiopsis_lactophilus;	Fungi	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Chionosphaeraceae	Cystobasidiopsis	Cystobasidiopsis_lactophilus	313	0.825396825396825	1.00638977635783
ITSall_OTUd_6526	undefined_KP897242	1.47e-58	228	268	218	33	10	332	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	Fungi	NA	NA	NA	NA	NA	NA	262	0.813432835820896	1.02290076335878
ITSall_OTUd_6527	SH200261.07FU_GU327430	9.98e-99	361	264	240	22	2	511	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Extremaceae;g__Petrophila;s__Petrophila_sp;	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Extremaceae	Petrophila	NA	264	0.909090909090909	1
ITSall_OTUd_6528	SH200057.07FU_KX147862	8.52e-125	448	258	254	4	0	560	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	Fungi	NA	NA	NA	NA	NA	NA	258	0.984496124031008	1
ITSall_OTUd_6529	SH200057.07FU_KX147893	1.93e-101	370	267	244	11	4	560	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	Fungi	NA	NA	NA	NA	NA	NA	264	0.913857677902622	1.01136363636364
ITSall_OTUd_653	SH216987.07FU_KY910204	3.74e-104	379	265	243	22	0	534	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Myxotrichaceae;g__Oidiodendron;s__Oidiodendron_maius;	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	Oidiodendron_maius	265	0.916981132075472	1
ITSall_OTUd_6533	SH014842.07FU_JX030219	7.2e-133	475	303	287	11	1	764	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_sp;	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	NA	298	0.947194719471947	1.01677852348993
ITSall_OTUd_6534	undefined_KX193992	2.88e-105	383	250	237	9	3	299	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	Fungi	NA	NA	NA	NA	NA	NA	251	0.948	0.99601593625498
ITSall_OTUd_6535	SH194739.07FU_EF419971	9.17e-113	408	320	287	21	7	635	k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Erythrobasidiales;f__Erythrobasidiaceae;g__Erythrobasidium;s__Erythrobasidium_sp;	Fungi	Basidiomycota	Cystobasidiomycetes	Erythrobasidiales	Erythrobasidiaceae	Erythrobasidium	NA	310	0.896875	1.03225806451613
ITSall_OTUd_6536	undefined_KP897445	9.75e-43	176	308	227	47	10	349	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	Fungi	NA	NA	NA	NA	NA	NA	308	0.737012987012987	1
ITSall_OTUd_6537	SH181986.07FU_KY104493	3.51e-104	379	252	236	15	1	506	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Phaeotremellaceae;g__Phaeotremella;s__Phaeotremella_sp;	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Phaeotremellaceae	Phaeotremella	NA	251	0.936507936507937	1.00398406374502
ITSall_OTUd_654	SH208425.07FU_GU721966	7.94e-119	428	257	249	8	0	611	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__unclassified_Dothideomycetes;f__unclassified_Dothideomycetes;g__unclassified_Dothideomycetes;s__Dothideomycetes_sp;	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA	257	0.968871595330739	1
ITSall_OTUd_6540	SH010569.07FU_KJ832031	9.01e-62	239	303	241	44	10	774	k__Fungi;p__Basidiomycota;c__Pucciniomycetes;o__Septobasidiales;f__Septobasidiaceae;g__Septobasidium;s__Septobasidium_sp;	Fungi	Basidiomycota	Pucciniomycetes	Septobasidiales	Septobasidiaceae	Septobasidium	NA	287	0.795379537953795	1.05574912891986
ITSall_OTUd_6541	undefined_KX777119	2.21e-63	244	253	210	34	6	250	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	Fungi	NA	NA	NA	NA	NA	NA	298	0.8300395256917	0.848993288590604
ITSall_OTUd_6542	SH209285.07FU_JQ761877	2.39e-87	324	256	227	18	4	1079	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Boliniales;f__unclassified_Boliniales;g__unclassified_Boliniales;s__Boliniales_sp;	Fungi	Ascomycota	Sordariomycetes	Boliniales	NA	NA	NA	253	0.88671875	1.01185770750988
ITSall_OTUd_6543	undefined_KP891447	9.53e-113	408	337	296	22	7	353	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	Fungi	NA	NA	NA	NA	NA	NA	321	0.878338278931751	1.04984423676012
ITSall_OTUd_6544	undefined_KP897381	1.23e-122	441	252	249	3	0	314	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	Fungi	NA	NA	NA	NA	NA	NA	252	0.988095238095238	1
ITSall_OTUd_6545	SH630089.07FU_KU747925	8.09e-37	156	146	123	22	1	1050	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__unclassified_Sordariomycetes;f__unclassified_Sordariomycetes;g__unclassified_Sordariomycetes;s__Sordariomycetes_sp;	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA	276	0.842465753424658	0.528985507246377
ITSall_OTUd_6546	SH207471.07FU_EU139148	1.33e-90	334	256	230	23	3	601	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Capronia;s__Capronia_sp;	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Capronia	NA	254	0.8984375	1.00787401574803
ITSall_OTUd_6547	undefined_KX222529	2.71e-61	237	254	210	35	7	281	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	Fungi	NA	NA	NA	NA	NA	NA	251	0.826771653543307	1.01195219123506
ITSall_OTUd_6548	SH182916.07FU_KC785561	1.53e-121	437	257	251	6	0	563	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__unclassified_Phaeosphaeriaceae;s__Phaeosphaeriaceae_sp;	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	NA	NA	257	0.976653696498054	1
ITSall_OTUd_6549	SH177339.07FU_NR_073281	1.31e-66	255	337	265	43	12	654	k__Fungi;p__Basidiomycota;c__Agaricostilbomycetes;o__Agaricostilbales;f__Agaricostilbaceae;g__Pseudobensingtonia;s__Pseudobensingtonia_ingoldii;	Fungi	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Agaricostilbaceae	Pseudobensingtonia	Pseudobensingtonia_ingoldii	318	0.786350148367952	1.05974842767296
ITSall_OTUd_6550	undefined_KX195335	1.77e-96	354	321	274	32	6	370	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	Fungi	NA	NA	NA	NA	NA	NA	310	0.853582554517134	1.03548387096774
ITSall_OTUd_6551	undefined_KP897561	3.77e-110	399	251	240	10	1	323	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	Fungi	NA	NA	NA	NA	NA	NA	252	0.956175298804781	0.996031746031746
ITSall_OTUd_6555	SH023176.07FU_AM901817	1.26e-84	315	254	226	22	5	753	k__Fungi;p__Ascomycota;c__unclassified_Ascomycota;o__unclassified_Ascomycota;f__unclassified_Ascomycota;g__unclassified_Ascomycota;s__Ascomycota_sp;	Fungi	Ascomycota	NA	NA	NA	NA	NA	257	0.889763779527559	0.988326848249027
ITSall_OTUd_6556	SH025820.07FU_KF675727	1.8e-95	351	223	213	7	2	468	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	Fungi	NA	NA	NA	NA	NA	NA	264	0.955156950672646	0.84469696969697
ITSall_OTUd_6557	SH219973.07FU_HM583847	3.23e-125	450	252	251	1	0	575	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Fomitopsidaceae;g__Postia;s__Postia_sp;	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Fomitopsidaceae	Postia	NA	332	0.996031746031746	0.759036144578313
ITSall_OTUd_6558	SH468347.07FU_GU328582	2.54e-93	343	252	229	21	2	930	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__unclassified_Tremellales;g__unclassified_Tremellales;s__Tremellales_sp;	Fungi	Basidiomycota	Tremellomycetes	Tremellales	NA	NA	NA	252	0.908730158730159	1
ITSall_OTUd_6559	SH469761.07FU_KC965839	2.4e-101	370	324	279	32	5	1256	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	Fungi	NA	NA	NA	NA	NA	NA	322	0.861111111111111	1.00621118012422
ITSall_OTUd_6560	undefined_KC588648	2.15e-88	327	278	243	28	5	955	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	Fungi	NA	NA	NA	NA	NA	NA	274	0.87410071942446	1.01459854014599
ITSall_OTUd_6561	undefined_KU064034	7.19e-88	325	271	237	26	4	281	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	Fungi	NA	NA	NA	NA	NA	NA	264	0.874538745387454	1.02651515151515
ITSall_OTUd_6563	undefined_KM494250	1.61e-97	358	344	289	47	5	339	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	Fungi	NA	NA	NA	NA	NA	NA	341	0.840116279069767	1.00879765395894
ITSall_OTUd_6564	undefined_KU062917	5.23e-115	416	263	250	13	0	272	k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__Fungi_sp;	Fungi	NA	NA	NA	NA	NA	NA	267	0.950570342205323	0.98501872659176
ITSall_OTUd_6565	SH216765.07FU_KX908619	6.35e-101	369	254	236	13	3	1077	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__unclassified_Dothideomycetes;f__unclassified_Dothideomycetes;g__unclassified_Dothideomycetes;s__Dothideomycetes_sp;	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA	251	0.929133858267717	1.01195219123506
